AN,Code,RN,acc,accuracy,an_found,an_height,an_line,an_text,an_width,an_x1,an_x2,an_y1,an_y2,average_response_time,avg_rt,background,box_width,canvas_backend,central_fixation,clean_word,clock_backend,color_backend,correct,correct_instruction,correct_question_sketchpad,count_ending_sketchpad,count_experiment,count_eyetracker_calibration,count_instruction,count_instruction_pygaze_log,count_list_filter,count_liste_auswahl,count_logger,count_pygaze_start_recording,count_pygaze_stop_recording,count_question_pygaze_log,count_question_sketchpad,count_sentence_script,count_trial_loop,count_trial_sequence,count_var_init_inline_script,cross_size,cross_x,cross_y,current_line,current_line_width,d,datetime,description,disable_garbage_collection,display_sentence,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,item,key,keyboard_backend,last_line_y,line_height_factor,line_spacing,list,live_row,live_row_trial_loop,logfile,margin,mouse_backend,name,opensesame_codename,opensesame_version,position_x,position_y,psychopy_screen,repeat_cycle,response,response_ending_sketchpad,response_instruction,response_key,response_question_sketchpad,response_time,response_time_ending_sketchpad,response_time_instruction,response_time_question_sketchpad,rn_found,rn_height,rn_line,rn_text,rn_width,rn_x1,rn_x2,rn_y1,rn_y2,round_decimals,sampler_backend,selected_list,sentence,sentence_text,skip_trial,sound_buf_size,sound_channels,sound_freq,sound_sample_size,spill_height,spill_line,spill_width,spill_x1,spill_x2,spill_y1,spill_y2,start,subject_nr,subject_parity,t0,text_start_x,text_start_y,time_ending_sketchpad,time_experiment,time_eyetracker_calibration,time_instruction,time_instruction_pygaze_log,time_list_filter,time_liste_auswahl,time_logger,time_pygaze_start_recording,time_pygaze_stop_recording,time_question_pygaze_log,time_question_sketchpad,time_sentence_script,time_trial_loop,time_trial_sequence,time_var_init_inline_script,timestamp,title,total_correct,total_response_time,total_responses,trial_counter,width,word,word_height,word_spacing,word_width
<AN>Frauen</AN>,C4,<RN>Krankenschwestern</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-131.0,1.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,50.0,-810.0,-270.5,5.0,1003.0,30.751000048778906,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Frauen</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,16,space,psycho,178.0,3.0,117.0,1,1,1,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,461.0,178.0,2,0,space,,space,space,space,14132.412200000545,,13070.05879999997,14132.412200000545,True,53.0,2.0,<RN>Krankenschwestern</RN>,386.0,370.0,756.0,-173.0,-120.0,2,psycho,1,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,132.0,1.0,133.0,61.0,114.0,experiment,1,odd,61167.66439999901,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,61150.72489999966,61088.67960000043,94922.0353999999,47556.24269999953,,94867.61659999956,80734.72879999917,61150.77509999992,61088.71540000018,61150.530799998705,47959.28999999978,80731.22070000044,Experiment,0,0,0,1,1920,diskutiert.,53.0,25.0,243.0
<AN>Frauen</AN>,C2,<RN>Pfleger</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-222.0,-90.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,6,0,6,0,0,6,6,6,0,6,0,50.0,-810.0,-270.5,6.0,249.0,85.00524070150031,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pfleger</RN> verdienen bessere Arbeitsbedingungen und benötigen langfristig mehr Unterstützung, doch diese <AN>Frauen</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,2,space,psycho,295.0,3.0,117.0,1,6,6,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-293.0,295.0,2,0,space,,space,space,space,13948.47069999922,,13070.05879999997,13948.47069999922,True,53.0,2.0,<RN>Pfleger</RN>,156.0,581.0,737.0,-173.0,-120.0,2,psycho,1,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen langfristig mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen langfristig mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,132.0,-90.0,42.0,61.0,114.0,experiment,1,odd,95069.65889999902,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,95057.75230000015,61088.67960000043,127001.4616999988,47556.24269999953,,126955.95409999895,113006.62869999996,95057.79549999988,61088.71540000018,95057.4657999996,47959.28999999978,113003.07919999889,Experiment,0,0,0,2,1920,diskutiert.,53.0,25.0,243.0
<AN>Frauen</AN>,C2,<RN>Experten</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-223.0,-91.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,bewertet,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,11,0,11,0,0,11,11,11,0,11,0,50.0,-810.0,-270.5,5.0,959.0,59.44430851814158,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Auf einer öffentlichen Veranstaltung stehen Investitionen und langfristige gesellschaftliche Entwicklungen zur Diskussion. Die <RN>Experten</RN> unterstützen höhere Investitionen und langfristige Entwicklungen, doch diese <AN>Frauen</AN> kritisieren die Umsetzung. Die politischen Folgen werden unterschiedlich bewertet.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,14,space,psycho,178.0,3.0,117.0,1,11,11,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,371.0,178.0,2,0,space,,space,space,space,17108.125900000217,,13070.05879999997,17108.125900000217,True,53.0,3.0,<RN>Experten</RN>,179.0,-810.0,-631.0,-56.0,-3.0,2,psycho,1,"Auf einer öffentlichen Veranstaltung stehen Investitionen und langfristige gesellschaftliche Entwicklungen zur Diskussion. Die <RN>Fachfrauen</RN> unterstützen höhere Investitionen und langfristige Entwicklungen, doch diese <AN>Männer</AN> kritisieren die Umsetzung. Die politischen Folgen werden unterschiedlich bewertet.","Auf einer öffentlichen Veranstaltung stehen Investitionen und langfristige gesellschaftliche Entwicklungen zur Diskussion. Die <RN>Fachfrauen</RN> unterstützen höhere Investitionen und langfristige Entwicklungen, doch diese <AN>Männer</AN> kritisieren die Umsetzung. Die politischen Folgen werden unterschiedlich bewertet.",0,1024,2,48000,-16,53.0,4.0,132.0,-91.0,41.0,61.0,114.0,experiment,1,odd,127146.5817999988,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,127135.13409999997,61088.67960000043,164864.77889999968,47556.24269999953,,164819.81089999955,147710.9785999992,127135.18720000048,61088.71540000018,127134.58929999889,47959.28999999978,147707.10710000002,Experiment,0,0,0,3,1920,bewertet.,53.0,25.0,197.0
<AN>Frauen</AN>,C2,<RN>Einwohner</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-179.0,-47.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Reaktionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,14,0,14,0,0,14,14,14,0,14,0,50.0,-810.0,-270.5,5.0,893.0,97.18258036582483,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Einwohner</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Frauen</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,8,space,psycho,178.0,3.0,117.0,1,14,14,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,350.0,178.0,2,0,space,,space,space,space,17164.279100001295,,13070.05879999997,17164.279100001295,True,53.0,3.0,<RN>Einwohner</RN>,202.0,-810.0,-608.0,-56.0,-3.0,2,psycho,1,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.","Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",0,1024,2,48000,-16,53.0,4.0,132.0,-47.0,85.0,61.0,114.0,experiment,1,odd,164956.66119999895,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,164945.24530000036,61088.67960000043,206160.63320000013,47556.24269999953,,206115.59659999967,188950.82139999885,164945.28939999963,61088.71540000018,164945.0363999995,47959.28999999978,188947.14699999985,Experiment,0,0,0,4,1920,Reaktionen.,53.0,25.0,242.0
<AN>Männer</AN>,C5,<RN>Arbeitnehmer*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-220.0,-85.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,offen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,21,0,21,0,0,21,21,21,0,21,0,50.0,-810.0,-270.5,5.0,792.0,86.01113349328678,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, aber diese <AN>Männer</AN> wollen auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,5,space,psycho,178.0,3.0,117.0,1,21,21,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,136.0,178.0,2,0,space,,space,space,space,17995.841500000097,,13070.05879999997,17995.841500000097,True,53.0,3.0,<RN>Arbeitnehmer*innen</RN>,412.0,-810.0,-398.0,-56.0,-3.0,2,psycho,1,"Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, aber diese <AN>Männer</AN> wollen auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.","Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, aber diese <AN>Männer</AN> wollen auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.",0,1024,2,48000,-16,53.0,4.0,135.0,-85.0,50.0,61.0,114.0,experiment,1,odd,206363.2496,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,206351.29449999932,61088.67960000043,251033.12879999884,47556.24269999953,,250987.84780000005,232991.3349999997,206351.33679999944,61088.71540000018,206351.00189999957,47959.28999999978,232987.13869999937,Experiment,0,0,0,5,1920,offen.,53.0,25.0,129.0
<AN>Frauen</AN>,C6,<RN>Polizist*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-202.0,-70.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,verhandelt,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,24,0,24,0,0,24,24,24,0,24,0,50.0,-810.0,-270.5,5.0,1026.0,25.13776518308658,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizist*innen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Frauen</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,18,space,psycho,178.0,3.0,117.0,1,24,24,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,485.0,178.0,2,0,space,,space,space,space,16853.10579999897,,13070.05879999997,16853.10579999897,True,53.0,2.0,<RN>Polizist*innen</RN>,317.0,-13.0,304.0,-173.0,-120.0,2,psycho,1,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.","Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",0,1024,2,48000,-16,53.0,4.0,132.0,-70.0,62.0,61.0,114.0,experiment,1,odd,251126.26770000043,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,251114.88849999933,61088.67960000043,289873.8962999987,47556.24269999953,,289827.7917999994,272974.08210000047,251114.93109999993,61088.71540000018,251114.6982,47959.28999999978,272971.10709999927,Experiment,0,0,0,6,1920,verhandelt.,53.0,25.0,244.0
<AN>Frauen</AN>,C4,<RN>Unternehmerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-84.0,48.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,umstritten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,33,0,33,0,0,33,33,33,0,33,0,50.0,-810.0,-270.5,5.0,1152.0,99.8942632667162,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmerinnen</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Frauen</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,4,space,psycho,178.0,3.0,117.0,1,33,33,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,610.0,178.0,2,0,space,,space,space,space,19588.16189999925,,13070.05879999997,19588.16189999925,True,53.0,3.0,<RN>Unternehmerinnen</RN>,364.0,-810.0,-446.0,-56.0,-3.0,2,psycho,1,"Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmer</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Männer</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.","Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmer</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Männer</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.",0,1024,2,48000,-16,53.0,4.0,132.0,48.0,180.0,61.0,114.0,experiment,1,odd,290129.31669999944,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,290118.5118999992,61088.67960000043,333704.9414000003,47556.24269999953,,333659.86369999975,314070.97689999954,290118.5369000004,61088.71540000018,290118.42220000015,47959.28999999978,314067.12249999965,Experiment,0,0,0,7,1920,umstritten.,53.0,25.0,243.0
<AN>Männer</AN>,C5,<RN>Ingenieur*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,115.0,250.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,43,0,43,0,0,43,43,43,0,43,0,50.0,-810.0,-270.5,5.0,1178.0,97.02922325072998,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieur*innen</RN> diskutieren über nachhaltige Verkehrskonzepte und setzen sich für den ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,17,space,psycho,178.0,3.0,117.0,1,43,43,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,636.0,178.0,2,0,space,,space,space,space,14708.632899999444,,13070.05879999997,14708.632899999444,True,53.0,3.0,<RN>Ingenieur*innen</RN>,339.0,-810.0,-471.0,-56.0,-3.0,2,psycho,1,"Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieurinnen</RN> diskutieren über nachhaltige Verkehrskonzepte und setzen sich für den ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieurinnen</RN> diskutieren über nachhaltige Verkehrskonzepte und setzen sich für den ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,135.0,250.0,385.0,61.0,114.0,experiment,1,odd,333983.74819999933,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,333972.59489999944,61088.67960000043,374585.66489999887,47556.24269999953,,374539.767199999,359830.4435,333972.6266999996,61088.71540000018,333972.3910999992,47959.28999999978,359827.1295000004,Experiment,0,0,0,8,1920,diskutiert.,53.0,25.0,243.0
<AN>Männern</AN>,C1,<RN>Einwohner</RN>,undefined,undefined,True,53.0,4.0,<AN>Männern</AN>,158.0,-309.0,-151.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Debatten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,44,0,44,0,0,44,44,44,0,44,0,50.0,-810.0,-270.5,5.0,981.0,95.7277085638218,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Einwohner</RN> wünschen sich mehr Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Männern</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,13,space,psycho,178.0,3.0,117.0,1,44,44,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,393.0,178.0,2,0,space,,space,space,space,23835.74169999879,,13070.05879999997,23835.74169999879,True,53.0,3.0,<RN>Einwohner</RN>,202.0,-810.0,-608.0,-56.0,-3.0,2,psycho,1,"Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Bürgerinnen</RN> wünschen sich mehr Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.","Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Bürgerinnen</RN> wünschen sich mehr Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",0,1024,2,48000,-16,53.0,4.0,158.0,-151.0,7.0,61.0,114.0,experiment,1,odd,374625.2415999998,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,374613.2643999999,61088.67960000043,428657.1245000005,47556.24269999953,,428611.6236999997,404775.3705000005,374613.29019999993,61088.71540000018,374613.17990000045,47959.28999999978,404771.2079999992,Experiment,0,0,0,9,1920,Debatten.,53.0,25.0,197.0
<AN>Männer</AN>,C1,<RN>Experten</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-309.0,-174.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,bewertet,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,51,0,51,0,0,51,51,51,0,51,0,50.0,-810.0,-270.5,5.0,528.0,68.61208206139789,Tue Jul 28 12:08:17 2026,The main experiment item,False,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Experten</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,7,space,psycho,178.0,3.0,117.0,1,51,51,D:\ET_course_project_gender-bias\experiment\subject-1.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-60.0,178.0,2,0,space,,space,space,space,17284.45709999866,,13070.05879999997,17284.45709999866,True,53.0,3.0,<RN>Experten</RN>,179.0,-810.0,-631.0,-56.0,-3.0,2,psycho,1,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.","Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",0,1024,2,48000,-16,53.0,4.0,135.0,-174.0,-39.0,61.0,114.0,experiment,1,odd,428858.6169,-810.0,-290.0,,4621.541599999546,4621.965099999215,47965.10559999933,61035.82659999938,428847.1148999988,61088.67960000043,462104.50989999936,47556.24269999953,,462059.7625,444774.72070000024,428847.14619999885,61088.71540000018,428847.0245999988,47959.28999999978,444771.06000000006,Experiment,0,0,0,10,1920,bewertet.,53.0,25.0,197.0
