AN,Code,RN,acc,accuracy,an_found,an_height,an_line,an_text,an_width,an_x1,an_x2,an_y1,an_y2,average_response_time,avg_rt,background,box_width,canvas_backend,central_fixation,clean_word,clock_backend,color_backend,correct,correct_instruction,correct_question_sketchpad,count_ending_sketchpad,count_experiment,count_eyetracker_calibration,count_instruction,count_instruction_pygaze_log,count_list_filter,count_liste_auswahl,count_logger,count_pygaze_start_recording,count_pygaze_stop_recording,count_question_pygaze_log,count_question_sketchpad,count_sentence_script,count_trial_loop,count_trial_sequence,count_var_init_inline_script,cross_size,cross_x,cross_y,current_line,current_line_width,d,datetime,description,disable_garbage_collection,display_sentence,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,item,key,keyboard_backend,last_line_y,line_height_factor,line_spacing,list,live_row,live_row_trial_loop,logfile,margin,mouse_backend,name,opensesame_codename,opensesame_version,position_x,position_y,psychopy_screen,repeat_cycle,response,response_ending_sketchpad,response_instruction,response_key,response_question_sketchpad,response_time,response_time_ending_sketchpad,response_time_instruction,response_time_question_sketchpad,rn_found,rn_height,rn_line,rn_text,rn_width,rn_x1,rn_x2,rn_y1,rn_y2,round_decimals,sampler_backend,selected_list,sentence,sentence_text,skip_trial,sound_buf_size,sound_channels,sound_freq,sound_sample_size,spill_height,spill_line,spill_width,spill_x1,spill_x2,spill_y1,spill_y2,start,subject_nr,subject_parity,t0,text_start_x,text_start_y,time_ending_sketchpad,time_experiment,time_eyetracker_calibration,time_instruction,time_instruction_pygaze_log,time_list_filter,time_liste_auswahl,time_logger,time_pygaze_start_recording,time_pygaze_stop_recording,time_question_pygaze_log,time_question_sketchpad,time_sentence_script,time_trial_loop,time_trial_sequence,time_var_init_inline_script,timestamp,title,total_correct,total_response_time,total_responses,trial_counter,width,word,word_height,word_spacing,word_width
<AN>Frauen</AN>,C6,<RN>Aktivist*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-201.0,-69.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,geprüft,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,6,0,6,0,0,6,6,6,0,6,0,50.0,-810.0,-270.5,5.0,1182.0,51.68274827522236,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,11,space,psycho,178.0,3.0,117.0,2,6,6,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,572.0,178.0,2,0,space,,space,space,space,27732.682899999418,,19533.652699999948,27732.682899999418,True,53.0,2.0,<RN>Aktivist*innen</RN>,320.0,261.0,581.0,-173.0,-120.0,2,psycho,2,"Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.","Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.",0,1024,2,48000,-16,53.0,4.0,132.0,-69.0,63.0,61.0,114.0,experiment,2,even,56637.341800000286,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,56615.70159999974,56417.0565000004,104684.36529999964,36584.06769999965,,104631.32179999955,76897.98549999978,56615.747300000294,56417.0866000004,56615.49679999917,36828.15540000047,76894.61949999895,Experiment,0,0,0,1,1920,geprüft.,53.0,25.0,175.0
<AN>Männer</AN>,C1,<RN>Arbeitnehmer</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-329.0,-194.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Diskussionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,15,0,15,0,0,15,15,15,0,15,0,50.0,-810.0,-270.5,5.0,1231.0,68.07509511943411,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Arbeitnehmer</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese diskussionsfreudigen <AN>Männer</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,12,space,psycho,178.0,3.0,117.0,2,15,15,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,735.0,178.0,2,0,space,,space,space,space,18020.67709999939,,19533.652699999948,18020.67709999939,True,53.0,2.0,<RN>Arbeitnehmer</RN>,274.0,514.0,788.0,-173.0,-120.0,2,psycho,2,"Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Beschäftigten</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese diskussionsfreudigen <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.","Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Beschäftigten</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese diskussionsfreudigen <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",0,1024,2,48000,-16,53.0,4.0,135.0,-194.0,-59.0,61.0,114.0,experiment,2,even,105188.13380000029,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,105177.50920000071,56417.0565000004,149492.95489999896,36584.06769999965,,149447.07070000004,131425.94180000015,105177.53509999966,56417.0866000004,105177.4246999994,36828.15540000047,131422.60820000048,Experiment,0,0,0,2,1920,Diskussionen.,53.0,25.0,289.0
<AN>Männer</AN>,C1,<RN>Polizisten</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-202.0,-67.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,verhandelt,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,22,0,22,0,0,22,22,22,0,22,0,50.0,-810.0,-270.5,5.0,1026.0,23.475826654667564,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizisten</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,18,space,psycho,178.0,3.0,117.0,2,22,22,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,485.0,178.0,2,0,space,,space,space,space,17644.094600000244,,19533.652699999948,17644.094600000244,True,53.0,2.0,<RN>Polizisten</RN>,225.0,-13.0,212.0,-173.0,-120.0,2,psycho,2,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.","Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",0,1024,2,48000,-16,53.0,4.0,135.0,-67.0,68.0,61.0,114.0,experiment,2,even,149696.75459999964,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,149685.57709999912,56417.0565000004,189636.9046,36584.06769999965,,189591.29639999993,171946.59560000035,149685.61240000054,56417.0866000004,149685.33129999923,36828.15540000047,171942.66140000036,Experiment,0,0,0,3,1920,verhandelt.,53.0,25.0,244.0
<AN>Frauen</AN>,C2,<RN>Experten</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-309.0,-177.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,bewertet,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,24,0,24,0,0,24,24,24,0,24,0,50.0,-810.0,-270.5,5.0,528.0,39.983927685008624,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Experten</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Frauen</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,7,space,psycho,178.0,3.0,117.0,2,24,24,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-60.0,178.0,2,0,space,,space,space,space,26771.94679999957,,19533.652699999948,26771.94679999957,True,53.0,3.0,<RN>Experten</RN>,179.0,-810.0,-631.0,-56.0,-3.0,2,psycho,2,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.","Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",0,1024,2,48000,-16,53.0,4.0,132.0,-177.0,-45.0,61.0,114.0,experiment,2,even,189701.65049999923,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,189690.78760000048,56417.0565000004,253684.56490000064,36584.06769999965,,253639.15239999915,226866.68850000025,189690.8163999997,56417.0866000004,189690.68719999996,36828.15540000047,226862.85099999985,Experiment,0,0,0,4,1920,bewertet.,53.0,25.0,197.0
<AN>Frauen</AN>,C4,<RN>Ingenieurinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-130.0,2.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,gestritten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,26,0,26,0,0,26,26,26,0,26,0,50.0,-810.0,-270.5,5.0,1137.0,47.13785153356058,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Auf einer wissenschaftlichen Konferenz zu technischen Zukunftsfragen werden derzeit aktuelle gesellschaftliche Themen erörtert. Die <RN>Ingenieurinnen</RN> kritisieren die Energiewende und stehen vor Herausforderungen, doch diese <AN>Frauen</AN> lehnen zusätzliche Investitionen ab. Über die Konsequenzen wird weiterhin intensiv gestritten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,3,space,psycho,178.0,3.0,117.0,2,26,26,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,596.0,178.0,2,0,space,,space,space,space,22500.490499998676,,19533.652699999948,22500.490499998676,True,53.0,3.0,<RN>Ingenieurinnen</RN>,316.0,-810.0,-494.0,-56.0,-3.0,2,psycho,2,"Auf einer wissenschaftlichen Konferenz zu technischen Zukunftsfragen werden derzeit aktuelle gesellschaftliche Themen erörtert. Die <RN>Ingenieur*innen</RN> kritisieren die Energiewende und stehen vor Herausforderungen, doch diese <AN>Frauen</AN> lehnen zusätzliche Investitionen ab. Über die Konsequenzen wird weiterhin intensiv gestritten.","Auf einer wissenschaftlichen Konferenz zu technischen Zukunftsfragen werden derzeit aktuelle gesellschaftliche Themen erörtert. Die <RN>Ingenieur*innen</RN> kritisieren die Energiewende und stehen vor Herausforderungen, doch diese <AN>Frauen</AN> lehnen zusätzliche Investitionen ab. Über die Konsequenzen wird weiterhin intensiv gestritten.",0,1024,2,48000,-16,53.0,4.0,132.0,2.0,134.0,61.0,114.0,experiment,2,even,253752.967299999,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,253738.8260999997,56417.0565000004,325796.8461,36584.06769999965,,325751.4499999997,303250.13220000075,253738.8549999996,56417.0866000004,253738.64940000023,36828.15540000047,303246.6423999995,Experiment,0,0,0,5,1920,gestritten.,53.0,25.0,244.0
<AN>Frauen</AN>,C2,<RN>Einwohner</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-309.0,-177.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Debatten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,30,0,30,0,0,30,30,30,0,30,0,50.0,-810.0,-270.5,5.0,981.0,89.27410312066988,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Einwohner</RN> wünschen sich mehr Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,13,space,psycho,178.0,3.0,117.0,2,30,30,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,393.0,178.0,2,0,space,,space,space,space,22421.02999999956,,19533.652699999948,22421.02999999956,True,53.0,3.0,<RN>Einwohner</RN>,202.0,-810.0,-608.0,-56.0,-3.0,2,psycho,2,"Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Bürgerinnen</RN> wünschen sich mehr Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.","Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Bürgerinnen</RN> wünschen sich mehr Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",0,1024,2,48000,-16,53.0,4.0,132.0,-177.0,-45.0,61.0,114.0,experiment,2,even,325919.8713000005,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,325909.0909000006,56417.0565000004,401628.4089,36584.06769999965,,401583.46130000066,379161.81200000027,325909.1200999992,56417.0866000004,325908.87640000076,36828.15540000047,379158.6733999994,Experiment,0,0,0,6,1920,Debatten.,53.0,25.0,197.0
<AN>Männer</AN>,C3,<RN>Pflegerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-222.0,-87.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,32,0,32,0,0,32,32,32,0,32,0,50.0,-810.0,-270.5,6.0,249.0,66.97918085614363,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegerinnen</RN> verdienen bessere Arbeitsbedingungen und benötigen mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,2,space,psycho,295.0,3.0,117.0,2,32,32,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-293.0,295.0,2,0,space,,space,space,space,13492.348199999484,,19533.652699999948,13492.348199999484,True,53.0,3.0,<RN>Pflegerinnen</RN>,271.0,-810.0,-539.0,-56.0,-3.0,2,psycho,2,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,135.0,-87.0,48.0,61.0,114.0,experiment,2,even,401693.82720000064,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,401682.7601999994,56417.0565000004,442628.0103999998,36584.06769999965,,442583.2300999991,429090.26319999975,401682.7976000004,56417.0866000004,401682.213099999,36828.15540000047,429086.6274,Experiment,0,0,0,7,1920,diskutiert.,53.0,25.0,243.0
<AN>Frauen</AN>,C4,<RN>Dozentinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-339.0,-207.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,an,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,40,0,40,0,0,40,40,40,0,40,0,50.0,-810.0,-270.5,5.0,795.0,63.86079806078218,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Auf einer schulischen Tagung werden aktuelle Kontroversen rund um Vorlesungsführung und Leistungsbewertung diskutiert. Die <RN>Dozentinnen</RN> fordern erhöhte Leistungsorientierung und strengere Notenvergabe im Lehrplan, doch diese <AN>Frauen</AN> stoßen dabei auf Gegendruck von Eltern. Die Debatte über das Thema hält weiter an.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,9,space,psycho,178.0,3.0,117.0,2,40,40,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,69.0,178.0,2,0,space,,space,space,space,19004.762799999327,,19533.652699999948,19004.762799999327,True,53.0,2.0,<RN>Dozentinnen</RN>,249.0,488.0,737.0,-173.0,-120.0,2,psycho,2,"Auf einer schulischen Tagung werden aktuelle Kontroversen rund um Vorlesungsführung und Leistungsbewertung diskutiert. Die <RN>Dozent*innen</RN> fordern erhöhte Leistungsorientierung und strengere Notenvergabe im Lehrplan, doch diese <AN>Männer</AN> stoßen dabei auf Gegendruck von Eltern. Die Debatte über das Thema hält weiter an.","Auf einer schulischen Tagung werden aktuelle Kontroversen rund um Vorlesungsführung und Leistungsbewertung diskutiert. Die <RN>Dozent*innen</RN> fordern erhöhte Leistungsorientierung und strengere Notenvergabe im Lehrplan, doch diese <AN>Männer</AN> stoßen dabei auf Gegendruck von Eltern. Die Debatte über das Thema hält weiter an.",0,1024,2,48000,-16,53.0,4.0,132.0,-207.0,-75.0,61.0,114.0,experiment,2,even,442857.86050000024,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,442845.9815000006,56417.0565000004,487796.61789999955,36584.06769999965,,487751.11110000033,468745.89270000067,442846.0118999992,56417.0866000004,442845.82899999985,36828.15540000047,468742.64690000017,Experiment,0,0,0,8,1920,an.,53.0,25.0,59.0
<AN>Frauen</AN>,C6,<RN>Ingenieur*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,5.0,137.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,45,0,45,0,0,45,45,45,0,45,0,50.0,-810.0,-270.5,5.0,1094.0,73.09884059709843,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieur*innen</RN> diskutieren über Verkehrskonzepte und setzen sich für den Ausbau des ÖPNV ein, doch diese <AN>Frauen</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,17,space,psycho,178.0,3.0,117.0,2,45,45,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,552.0,178.0,2,0,space,,space,space,space,17796.894499999355,,19533.652699999948,17796.894499999355,True,53.0,3.0,<RN>Ingenieur*innen</RN>,339.0,-810.0,-471.0,-56.0,-3.0,2,psycho,2,"Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieurinnen</RN> diskutieren über Verkehrskonzepte und setzen sich für den Ausbau des ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieurinnen</RN> diskutieren über Verkehrskonzepte und setzen sich für den Ausbau des ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,132.0,137.0,269.0,61.0,114.0,experiment,2,even,487941.4245000007,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,487931.00469999993,56417.0565000004,541693.5317000006,36584.06769999965,,541647.9134999991,523849.8192000006,487931.04719999974,56417.0866000004,487930.7570000001,36828.15540000047,523846.6109000001,Experiment,0,0,0,9,1920,diskutiert.,53.0,25.0,243.0
<AN>Männer</AN>,C3,<RN>Einwohnerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-89.0,46.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Reaktionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,47,0,47,0,0,47,47,47,0,47,0,50.0,-810.0,-270.5,5.0,893.0,85.57372649592864,Tue Jul 28 12:38:56 2026,The main experiment item,False,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Einwohnerinnen</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,8,space,psycho,178.0,3.0,117.0,2,47,47,D:\ET_course_project_gender-bias\experiment\subject-2.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,350.0,178.0,2,0,space,,space,space,space,22268.71980000031,,19533.652699999948,22268.71980000031,True,53.0,3.0,<RN>Einwohnerinnen</RN>,317.0,-810.0,-493.0,-56.0,-3.0,2,psycho,2,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.","Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",0,1024,2,48000,-16,53.0,4.0,135.0,46.0,181.0,61.0,114.0,experiment,2,even,541759.9950000003,-810.0,-290.0,,4435.915599999134,4436.2865000002785,36833.14319999954,56367.44069999986,541748.4523999993,56417.0565000004,592020.1558999998,36584.06769999965,,591975.2552999998,569706.0156999996,541748.4877999995,56417.0866000004,541748.2173999997,36828.15540000047,569702.6421999999,Experiment,0,0,0,10,1920,Reaktionen.,53.0,25.0,242.0
