AN,Code,RN,acc,accuracy,an_found,an_height,an_line,an_text,an_width,an_x1,an_x2,an_y1,an_y2,average_response_time,avg_rt,background,box_width,canvas_backend,central_fixation,clean_word,clock_backend,color_backend,correct,correct_instruction,correct_question_sketchpad,count_ending_sketchpad,count_experiment,count_eyetracker_calibration,count_instruction,count_instruction_pygaze_log,count_list_filter,count_liste_auswahl,count_logger,count_pygaze_start_recording,count_pygaze_stop_recording,count_question_pygaze_log,count_question_sketchpad,count_sentence_script,count_trial_loop,count_trial_sequence,count_var_init_inline_script,cross_size,cross_x,cross_y,current_line,current_line_width,d,datetime,description,disable_garbage_collection,display_sentence,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,item,key,keyboard_backend,last_line_y,line_height_factor,line_spacing,list,live_row,live_row_trial_loop,logfile,margin,mouse_backend,name,opensesame_codename,opensesame_version,position_x,position_y,psychopy_screen,repeat_cycle,response,response_ending_sketchpad,response_instruction,response_key,response_question_sketchpad,response_time,response_time_ending_sketchpad,response_time_instruction,response_time_question_sketchpad,rn_found,rn_height,rn_line,rn_text,rn_width,rn_x1,rn_x2,rn_y1,rn_y2,round_decimals,sampler_backend,selected_list,sentence,sentence_text,skip_trial,sound_buf_size,sound_channels,sound_freq,sound_sample_size,spill_height,spill_line,spill_width,spill_x1,spill_x2,spill_y1,spill_y2,start,subject_nr,subject_parity,t0,text_start_x,text_start_y,time_ending_sketchpad,time_experiment,time_eyetracker_calibration,time_instruction,time_instruction_pygaze_log,time_list_filter,time_liste_auswahl,time_logger,time_pygaze_start_recording,time_pygaze_stop_recording,time_question_pygaze_log,time_question_sketchpad,time_sentence_script,time_trial_loop,time_trial_sequence,time_var_init_inline_script,timestamp,title,total_correct,total_response_time,total_responses,trial_counter,width,word,word_height,word_spacing,word_width
<AN>Männer</AN>,C5,<RN>Einwohner*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-179.0,-44.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Reaktionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,6,0,6,0,0,6,6,6,0,6,0,50.0,-810.0,-270.5,5.0,893.0,90.5123847119277,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Einwohner*innen</RN> diskutieren über Fragen der Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,8,space,psycho,178.0,3.0,117.0,4,6,6,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,350.0,178.0,2,0,space,,space,space,space,9772.669300000416,,16807.517200000802,9772.669300000416,True,53.0,3.0,<RN>Einwohner*innen</RN>,340.0,-810.0,-470.0,-56.0,-3.0,2,psycho,4,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.","Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",0,1024,2,48000,-16,53.0,4.0,135.0,-44.0,91.0,61.0,114.0,experiment,4,even,82981.34539999955,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,82958.64090000032,82764.2911999992,106743.24019999948,64972.35249999903,,106691.76049999987,96918.48949999984,82958.7234999999,82764.32349999959,82958.21679999972,65901.37110000069,96915.17430000022,Experiment,0,0,0,1,1920,Reaktionen.,53.0,25.0,242.0
<AN>Frauen</AN>,C4,<RN>Expertinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-309.0,-177.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,bewertet,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,26,0,26,0,0,26,26,26,0,26,0,50.0,-810.0,-270.5,5.0,528.0,95.11769532615894,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Expertinnen</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Frauen</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,7,space,psycho,178.0,3.0,117.0,4,26,26,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-60.0,178.0,2,0,space,,space,space,space,10388.64379999906,,16807.517200000802,10388.64379999906,True,53.0,3.0,<RN>Expertinnen</RN>,248.0,-810.0,-562.0,-56.0,-3.0,2,psycho,4,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.","Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",0,1024,2,48000,-16,53.0,4.0,132.0,-177.0,-45.0,61.0,114.0,experiment,4,even,107545.08309999984,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,107533.65870000016,82764.2911999992,139257.25430000055,64972.35249999903,,139211.88559999975,128822.5796000006,107533.69199999906,82764.32349999959,107533.54919999948,65901.37110000069,128819.27229999928,Experiment,0,0,0,2,1920,bewertet.,53.0,25.0,197.0
<AN>Frauen</AN>,C4,<RN>Einwohnerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-309.0,-177.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Debatten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,39,0,39,0,0,39,39,39,0,39,0,50.0,-810.0,-270.5,5.0,981.0,65.82379390463605,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Einwohnerinnen</RN> wünschen sich Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,13,space,psycho,178.0,3.0,117.0,4,39,39,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,393.0,178.0,2,0,space,,space,space,space,13628.506200000644,,16807.517200000802,13628.506200000644,True,53.0,3.0,<RN>Einwohnerinnen</RN>,317.0,-810.0,-493.0,-56.0,-3.0,2,psycho,4,"Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Bürgerinnen</RN> wünschen sich Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.","Im Rahmen einer öffentlichen Veranstaltung wird über Sicherheit, gesellschaftlichen Zusammenhalt und politische Reformen gesprochen. Die <RN>Bürgerinnen</RN> wünschen sich Sicherheit und verlässliche Perspektiven, doch diese Gruppe von <AN>Frauen</AN> sieht Reformbedarf im System. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",0,1024,2,48000,-16,53.0,4.0,132.0,-177.0,-45.0,61.0,114.0,experiment,4,even,139618.1703000002,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,139606.85009999905,82764.2911999992,178201.04990000074,64972.35249999903,,178155.80709999995,164526.6843999998,139606.90120000072,82764.32349999959,139606.51739999955,65901.37110000069,164523.18390000073,Experiment,0,0,0,3,1920,Debatten.,53.0,25.0,197.0
<AN>Männer</AN>,C1,<RN>Unternehmer</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-197.0,-62.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,umstritten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,40,0,40,0,0,40,40,40,0,40,0,50.0,-810.0,-270.5,5.0,1152.0,89.71378601040084,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmer</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Männer</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,4,space,psycho,178.0,3.0,117.0,4,40,40,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,610.0,178.0,2,0,space,,space,space,space,12404.436099999642,,16807.517200000802,12404.436099999642,True,53.0,3.0,<RN>Unternehmer</RN>,249.0,-810.0,-561.0,-56.0,-3.0,2,psycho,4,"Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmer</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Männer</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.","Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmer</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Männer</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.",0,1024,2,48000,-16,53.0,4.0,135.0,-62.0,73.0,61.0,114.0,experiment,4,even,178240.72499999966,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,178229.2450999994,82764.2911999992,219177.7631999994,64972.35249999903,,219131.73370000004,206726.74969999935,178229.3004000003,82764.32349999959,178228.42619999938,65901.37110000069,206723.20389999915,Experiment,0,0,0,4,1920,umstritten.,53.0,25.0,243.0
<AN>Männer</AN>,C3,<RN>Lehrerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-333.0,-198.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Diskussionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,41,0,41,0,0,41,41,41,0,41,0,50.0,-810.0,-270.5,5.0,1004.0,76.22673070780355,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Auf einer Konferenz zu Bildungsfragen in Stuttgart wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrerinnen</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Männer</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,6,space,psycho,178.0,3.0,117.0,4,41,41,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,508.0,178.0,2,0,space,,space,space,space,9972.563199999044,,16807.517200000802,9972.563199999044,True,53.0,2.0,<RN>Lehrerinnen</RN>,247.0,167.0,414.0,-173.0,-120.0,2,psycho,4,"Auf einer Konferenz zu Bildungsfragen in Stuttgart wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.","Auf einer Konferenz zu Bildungsfragen in Stuttgart wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",0,1024,2,48000,-16,53.0,4.0,135.0,-198.0,-63.0,61.0,114.0,experiment,4,even,219216.32669999963,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,219204.6083000005,82764.2911999992,249616.70050000068,64972.35249999903,,249571.63480000052,239598.59490000055,219204.6559999999,82764.32349999959,219204.18160000007,65901.37110000069,239595.15199999989,Experiment,0,0,0,5,1920,Diskussionen.,53.0,25.0,289.0
<AN>Männer</AN>,C3,<RN>Polizistinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-202.0,-67.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,verhandelt,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,42,0,42,0,0,42,42,42,0,42,0,50.0,-810.0,-270.5,5.0,1026.0,88.23927471778086,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,18,space,psycho,178.0,3.0,117.0,4,42,42,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,485.0,178.0,2,0,space,,space,space,space,9756.55659999937,,16807.517200000802,9756.55659999937,True,53.0,2.0,<RN>Polizistinnen</RN>,294.0,-13.0,281.0,-173.0,-120.0,2,psycho,4,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.","Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",0,1024,2,48000,-16,53.0,4.0,135.0,-67.0,68.0,61.0,114.0,experiment,4,even,249658.25620000032,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,249645.8977000002,82764.2911999992,278729.7135999997,64972.35249999903,,278683.75129999913,268926.6497999997,249645.9412000004,82764.32349999959,249645.49289999923,65901.37110000069,268923.208799999,Experiment,0,0,0,6,1920,verhandelt.,53.0,25.0,244.0
<AN>Frauen</AN>,C2,<RN>Aktivisten</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-201.0,-69.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,geprüft,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,44,0,44,0,0,44,44,44,0,44,0,50.0,-810.0,-270.5,5.0,1182.0,99.58102890490744,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivisten</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart für alle und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,11,space,psycho,178.0,3.0,117.0,4,44,44,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,572.0,178.0,2,0,space,,space,space,space,12940.411300000036,,16807.517200000802,12940.411300000036,True,53.0,2.0,<RN>Aktivisten</RN>,228.0,261.0,489.0,-173.0,-120.0,2,psycho,4,"Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart für alle und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.","Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart für alle und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.",0,1024,2,48000,-16,53.0,4.0,132.0,-69.0,63.0,61.0,114.0,experiment,4,even,278795.9628999997,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,278784.7454999992,82764.2911999992,312057.10010000074,64972.35249999903,,312011.93369999964,299070.7947999999,278784.7743999992,82764.32349999959,278784.56249999907,65901.37110000069,299067.2063000002,Experiment,0,0,0,7,1920,geprüft.,53.0,25.0,175.0
<AN>Männer</AN>,C1,<RN>Krankenpfleger</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-131.0,4.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,60,0,60,0,0,60,60,60,0,60,0,50.0,-810.0,-270.5,5.0,1003.0,99.50955567783426,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenpfleger</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,16,space,psycho,178.0,3.0,117.0,4,60,60,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,461.0,178.0,2,0,space,,space,space,space,10836.596199998865,,16807.517200000802,10836.596199998865,True,53.0,2.0,<RN>Krankenpfleger</RN>,317.0,370.0,687.0,-173.0,-120.0,2,psycho,4,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,135.0,4.0,139.0,61.0,114.0,experiment,4,even,312748.8616999999,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,312738.2479999997,82764.2911999992,347481.1286999993,64972.35249999903,,347436.2373999993,336598.59300000063,312738.2796000002,82764.32349999959,312738.05329999956,65901.37110000069,336595.34189999977,Experiment,0,0,0,8,1920,diskutiert.,53.0,25.0,243.0
<AN>Frauen</AN>,C6,<RN>Ingenieur*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-130.0,2.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,gestritten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,62,0,62,0,0,62,62,62,0,62,0,50.0,-810.0,-270.5,5.0,1137.0,76.38990620232491,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Auf einer wissenschaftlichen Konferenz zu technischen Zukunftsfragen werden derzeit aktuelle gesellschaftliche Themen erörtert. Die <RN>Ingenieur*innen</RN> kritisieren die Energiewende und stehen vor Herausforderungen, doch diese <AN>Frauen</AN> lehnen zusätzliche Investitionen ab. Über die Konsequenzen wird weiterhin intensiv gestritten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,3,space,psycho,178.0,3.0,117.0,4,62,62,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,596.0,178.0,2,0,space,,space,space,space,11860.781400000677,,16807.517200000802,11860.781400000677,True,53.0,3.0,<RN>Ingenieur*innen</RN>,339.0,-810.0,-471.0,-56.0,-3.0,2,psycho,4,"Auf einer wissenschaftlichen Konferenz zu technischen Zukunftsfragen werden derzeit aktuelle gesellschaftliche Themen erörtert. Die <RN>Ingenieur*innen</RN> kritisieren die Energiewende und stehen vor Herausforderungen, doch diese <AN>Frauen</AN> lehnen zusätzliche Investitionen ab. Über die Konsequenzen wird weiterhin intensiv gestritten.","Auf einer wissenschaftlichen Konferenz zu technischen Zukunftsfragen werden derzeit aktuelle gesellschaftliche Themen erörtert. Die <RN>Ingenieur*innen</RN> kritisieren die Energiewende und stehen vor Herausforderungen, doch diese <AN>Frauen</AN> lehnen zusätzliche Investitionen ab. Über die Konsequenzen wird weiterhin intensiv gestritten.",0,1024,2,48000,-16,53.0,4.0,132.0,2.0,134.0,61.0,114.0,experiment,4,even,347797.8681999993,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,347787.21910000057,82764.2911999992,383449.50939999946,64972.35249999903,,383403.7972999995,371542.4445999997,347787.2633999996,82764.32349999959,347786.65489999915,65901.37110000069,371539.1708999995,Experiment,0,0,0,9,1920,gestritten.,53.0,25.0,244.0
<AN>Frauen</AN>,C4,<RN>Studentinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-378.0,-246.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Debatten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,63,0,63,0,0,63,63,63,0,63,0,50.0,-810.0,-270.5,5.0,1167.0,84.33529060980348,Tue Jul 28 13:53:00 2026,The main experiment item,False,"Bei einer Podiumsdiskussion an der Universität wird über aktuelle gesellschaftliche Themen gesprochen. Die <RN>Studentinnen</RN> müssten wieder stärker leistungsorientiert gefördert werden, doch die Mehrheit dieser dort teilnehmenden <AN>Frauen</AN> kritisiert die neuen Anforderungen. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,1,space,psycho,178.0,3.0,117.0,4,63,63,D:\ET_course_project_gender-bias\experiment\subject-4.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,579.0,178.0,2,0,space,,space,space,space,12108.919199999946,,16807.517200000802,12108.919199999946,True,53.0,2.0,<RN>Studentinnen</RN>,272.0,124.0,396.0,-173.0,-120.0,2,psycho,4,"Bei einer Podiumsdiskussion an der Universität wird über aktuelle gesellschaftliche Themen gesprochen. Die <RN>Studenten</RN> müssten wieder stärker leistungsorientiert gefördert werden, doch die Mehrheit dieser dort teilnehmenden <AN>Frauen</AN> kritisiert die neuen Anforderungen. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.","Bei einer Podiumsdiskussion an der Universität wird über aktuelle gesellschaftliche Themen gesprochen. Die <RN>Studenten</RN> müssten wieder stärker leistungsorientiert gefördert werden, doch die Mehrheit dieser dort teilnehmenden <AN>Frauen</AN> kritisiert die neuen Anforderungen. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",0,1024,2,48000,-16,53.0,4.0,132.0,-246.0,-114.0,61.0,114.0,experiment,4,even,383489.424899999,-810.0,-290.0,,4502.37930000003,4502.87759999992,65907.66559999975,82715.88019999945,383478.00760000065,82764.2911999992,422137.7169999996,64972.35249999903,,422091.9847999994,409982.3071999999,383478.059699999,82764.32349999959,383477.1994000003,65901.37110000069,409979.25059999945,Experiment,0,0,0,10,1920,Debatten.,53.0,25.0,197.0
