AN,Code,RN,acc,accuracy,an_found,an_height,an_line,an_text,an_width,an_x1,an_x2,an_y1,an_y2,average_response_time,avg_rt,background,box_width,canvas_backend,central_fixation,clean_word,clock_backend,color_backend,correct,correct_instruction,correct_question_sketchpad,count_ending_sketchpad,count_experiment,count_eyetracker_calibration,count_instruction,count_instruction_pygaze_log,count_list_filter,count_liste_auswahl,count_logger,count_pygaze_start_recording,count_pygaze_stop_recording,count_question_pygaze_log,count_question_sketchpad,count_sentence_script,count_trial_loop,count_trial_sequence,count_var_init_inline_script,cross_size,cross_x,cross_y,current_line,current_line_width,d,datetime,description,disable_garbage_collection,display_sentence,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,item,key,keyboard_backend,last_line_y,line_height_factor,line_spacing,list,live_row,live_row_trial_loop,logfile,margin,mouse_backend,name,opensesame_codename,opensesame_version,position_x,position_y,psychopy_screen,repeat_cycle,response,response_ending_sketchpad,response_instruction,response_key,response_question_sketchpad,response_time,response_time_ending_sketchpad,response_time_instruction,response_time_question_sketchpad,rn_found,rn_height,rn_line,rn_text,rn_width,rn_x1,rn_x2,rn_y1,rn_y2,round_decimals,sampler_backend,selected_list,sentence,sentence_text,skip_trial,sound_buf_size,sound_channels,sound_freq,sound_sample_size,spill_height,spill_line,spill_width,spill_x1,spill_x2,spill_y1,spill_y2,start,subject_nr,subject_parity,t0,text_start_x,text_start_y,time_ending_sketchpad,time_experiment,time_eyetracker_calibration,time_instruction,time_instruction_pygaze_log,time_list_filter,time_liste_auswahl,time_logger,time_pygaze_start_recording,time_pygaze_stop_recording,time_question_pygaze_log,time_question_sketchpad,time_sentence_script,time_trial_loop,time_trial_sequence,time_var_init_inline_script,timestamp,title,total_correct,total_response_time,total_responses,trial_counter,width,word,word_height,word_spacing,word_width
<AN>Männer</AN>,C1,<RN>Arbeitnehmer</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-305.0,-170.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,offen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,4,0,4,0,0,4,4,4,0,4,0,50.0,-810.0,-270.5,5.0,454.0,90.89081588543476,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, trotzdem wollen diese <AN>Männer</AN> auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,5,right,psycho,178.0,3.0,117.0,3,4,4,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-202.0,178.0,2,0,right,,right,right,right,29636.831300000267,,17914.597400000275,29636.831300000267,True,53.0,3.0,<RN>Arbeitnehmer</RN>,274.0,-810.0,-536.0,-56.0,-3.0,2,psycho,3,"Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, trotzdem wollen diese <AN>Männer</AN> auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.","Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, trotzdem wollen diese <AN>Männer</AN> auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.",0,1024,2,48000,-16,53.0,4.0,135.0,-170.0,-35.0,61.0,114.0,experiment,3,odd,53984.81809999976,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,53968.72149999945,53829.305499999464,102434.532700001,34911.64700000081,,102383.07850000092,72745.67399999978,53968.74720000051,53829.33740000044,53968.6313000002,35854.89159999997,72742.50080000093,Experiment,0,0,0,1,1920,offen.,53.0,25.0,129.0
<AN>Männer</AN>,C1,<RN>Ingenieure</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-335.0,-200.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,9,0,9,0,0,9,9,9,0,9,0,50.0,-810.0,-270.5,5.0,798.0,92.04686943943288,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieure</RN> diskutieren über Verkehrskonzepte und setzen sich für den Ausbau des ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,17,right,psycho,178.0,3.0,117.0,3,9,9,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,256.0,178.0,2,0,right,,right,right,right,27148.298899999645,,17914.597400000275,27148.298899999645,True,53.0,2.0,<RN>Ingenieure</RN>,225.0,480.0,705.0,-173.0,-120.0,2,psycho,3,"Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieurinnen</RN> diskutieren über Verkehrskonzepte und setzen sich für den Ausbau des ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Im Rahmen einer städtischen Planungsrunde wird über die zukünftige Mobilität und den Ausbau des Nahverkehrs diskutiert. Die <RN>Ingenieurinnen</RN> diskutieren über Verkehrskonzepte und setzen sich für den Ausbau des ÖPNV ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,135.0,-200.0,-65.0,61.0,114.0,experiment,3,odd,102580.34860000043,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,102569.26329999988,53829.305499999464,188092.6617000005,34911.64700000081,,188047.31390000053,160898.45659999992,102569.2921000009,53829.33740000044,102569.08430000112,35854.89159999997,160894.56699999937,Experiment,0,0,0,2,1920,diskutiert.,53.0,25.0,243.0
<AN>Frauen</AN>,C4,<RN>Einwohnerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-89.0,43.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Reaktionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,13,0,13,0,0,13,13,13,0,13,0,50.0,-810.0,-270.5,5.0,893.0,73.01609288588374,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Einwohnerinnen</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Frauen</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,8,right,psycho,178.0,3.0,117.0,3,13,13,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,350.0,178.0,2,0,right,,right,right,right,47660.13369999928,,17914.597400000275,47660.13369999928,True,53.0,3.0,<RN>Einwohnerinnen</RN>,317.0,-810.0,-493.0,-56.0,-3.0,2,psycho,3,"Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.","Im Rahmen einer öffentlichen Veranstaltung wird derzeit über Fragen der inneren Sicherheit und gesellschaftliche Entwicklungen gesprochen. Die <RN>Bürger</RN> diskutieren über Fragen der inneren Sicherheit bezüglich der aktuellen Krise, doch diese <AN>Männer</AN> fordern härtere Maßnahmen. Die weiteren Maßnahmen stoßen auf geteilte Reaktionen.",0,1024,2,48000,-16,53.0,4.0,132.0,43.0,175.0,61.0,114.0,experiment,3,odd,188212.5539999997,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,188200.86199999967,53829.305499999464,286747.8964000002,34911.64700000081,,286702.97890000074,239042.4266000009,188200.8994000007,53829.33740000044,188200.7592000009,35854.89159999997,239038.54859999957,Experiment,0,0,0,3,1920,Reaktionen.,53.0,25.0,242.0
<AN>Frauen</AN>,C2,<RN>Arbeitnehmer</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-329.0,-197.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Diskussionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,20,0,20,0,0,20,20,20,0,20,0,50.0,-810.0,-270.5,5.0,1231.0,89.24358088736692,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Arbeitnehmer</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese diskussionsfreudigen <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,12,right,psycho,178.0,3.0,117.0,3,20,20,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,735.0,178.0,2,0,right,,right,right,right,26796.93309999857,,17914.597400000275,26796.93309999857,True,53.0,2.0,<RN>Arbeitnehmer</RN>,274.0,514.0,788.0,-173.0,-120.0,2,psycho,3,"Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Beschäftigten</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese diskussionsfreudigen <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.","Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Beschäftigten</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese diskussionsfreudigen <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",0,1024,2,48000,-16,53.0,4.0,132.0,-197.0,-65.0,61.0,114.0,experiment,3,odd,286948.23,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,286937.2729999996,53829.305499999464,346356.30219999986,34911.64700000081,,346311.05349999963,319513.5547000009,286937.30200000026,53829.33740000044,286937.07879999967,35854.89159999997,319510.54280000064,Experiment,0,0,0,4,1920,Diskussionen.,53.0,25.0,289.0
<AN>Frauen</AN>,C4,<RN>Pflegerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-222.0,-90.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,25,0,25,0,0,25,25,25,0,25,0,50.0,-810.0,-270.5,6.0,249.0,98.17732338417052,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegerinnen</RN> verdienen bessere Arbeitsbedingungen und benötigen mehr Unterstützung, doch diese <AN>Frauen</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,2,right,psycho,295.0,3.0,117.0,3,25,25,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-293.0,295.0,2,0,right,,right,right,right,33388.004000000365,,17914.597400000275,33388.004000000365,True,53.0,3.0,<RN>Pflegerinnen</RN>,271.0,-810.0,-539.0,-56.0,-3.0,2,psycho,3,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,132.0,-90.0,42.0,61.0,114.0,experiment,3,odd,346506.148800001,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,346492.751400001,53829.305499999464,420876.3128999999,34911.64700000081,,420831.2416000008,387442.64719999954,346492.7888000002,53829.33740000044,346492.5710999996,35854.89159999997,387438.4869000005,Experiment,0,0,0,5,1920,diskutiert.,53.0,25.0,243.0
<AN>Männer</AN>,C3,<RN>Studentinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-219.0,-84.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Debatten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,28,0,28,0,0,28,28,28,0,28,0,50.0,-810.0,-270.5,5.0,1258.0,97.52880368465514,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Bei einer Podiumsdiskussion an der Universität Stuttgart wird über aktuelle gesellschaftliche Themen gesprochen. Die <RN>Studentinnen</RN> müssten wieder stärker leistungsorientiert gefördert werden, doch die Mehrheit dieser dort teilnehmenden <AN>Männer</AN> kritisiert die neuen Anforderungen. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,1,right,psycho,178.0,3.0,117.0,3,28,28,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,670.0,178.0,2,0,right,,right,right,right,23644.108300000837,,17914.597400000275,23644.108300000837,True,53.0,2.0,<RN>Studentinnen</RN>,272.0,330.0,602.0,-173.0,-120.0,2,psycho,3,"Bei einer Podiumsdiskussion an der Universität Stuttgart wird über aktuelle gesellschaftliche Themen gesprochen. Die <RN>Studenten</RN> müssten wieder stärker leistungsorientiert gefördert werden, doch die Mehrheit dieser dort teilnehmenden <AN>Frauen</AN> kritisiert die neuen Anforderungen. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.","Bei einer Podiumsdiskussion an der Universität Stuttgart wird über aktuelle gesellschaftliche Themen gesprochen. Die <RN>Studenten</RN> müssten wieder stärker leistungsorientiert gefördert werden, doch die Mehrheit dieser dort teilnehmenden <AN>Frauen</AN> kritisiert die neuen Anforderungen. Die weitere Entwicklung bleibt Gegenstand öffentlicher Debatten.",0,1024,2,48000,-16,53.0,4.0,135.0,-84.0,51.0,61.0,114.0,experiment,3,odd,420971.2421000004,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,420959.98490000056,53829.305499999464,483004.29520000034,34911.64700000081,,482958.9455999994,459314.3713999998,420960.0272999996,53829.33740000044,420959.16260000016,35854.89159999997,459310.6767999998,Experiment,0,0,0,6,1920,Debatten.,53.0,25.0,197.0
<AN>Frauen</AN>,C2,<RN>Lehrer</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-333.0,-201.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Diskussionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,33,0,33,0,0,33,33,33,0,33,0,50.0,-810.0,-270.5,5.0,1004.0,54.876555835074065,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Auf einer Konferenz zu Bildungsfragen in Stuttgart  wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,6,right,psycho,178.0,3.0,117.0,3,33,33,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,508.0,178.0,2,0,right,,right,right,right,23756.682600000233,,17914.597400000275,23756.682600000233,True,53.0,2.0,<RN>Lehrer</RN>,132.0,167.0,299.0,-173.0,-120.0,2,psycho,3,"Auf einer Konferenz zu Bildungsfragen in Stuttgart  wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.","Auf einer Konferenz zu Bildungsfragen in Stuttgart  wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",0,1024,2,48000,-16,53.0,4.0,132.0,-201.0,-69.0,61.0,114.0,experiment,3,odd,483152.8288999998,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,483142.14360000007,53829.305499999464,531668.8377999999,34911.64700000081,,531623.4784000007,507865.8022,483142.1721999995,53829.33740000044,483141.9428999998,35854.89159999997,507862.5110000011,Experiment,0,0,0,7,1920,Diskussionen.,53.0,25.0,289.0
<AN>Frauen</AN>,C4,<RN>Expertinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-223.0,-91.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,bewertet,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,35,0,35,0,0,35,35,35,0,35,0,50.0,-810.0,-270.5,5.0,959.0,51.14356031877327,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Auf einer öffentlichen Veranstaltung stehen Investitionen und langfristige gesellschaftliche Entwicklungen zur Diskussion. Die <RN>Expertinnen</RN> unterstützen höhere Investitionen und langfristige Entwicklungen, doch diese <AN>Frauen</AN> kritisieren die Umsetzung. Die politischen Folgen werden unterschiedlich bewertet.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,14,right,psycho,178.0,3.0,117.0,3,35,35,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,371.0,178.0,2,0,right,,right,right,right,23164.69169999985,,17914.597400000275,23164.69169999985,True,53.0,3.0,<RN>Expertinnen</RN>,248.0,-810.0,-562.0,-56.0,-3.0,2,psycho,3,"Auf einer öffentlichen Veranstaltung stehen Investitionen und langfristige gesellschaftliche Entwicklungen zur Diskussion. Die <RN>Fachfrauen</RN> unterstützen höhere Investitionen und langfristige Entwicklungen, doch diese <AN>Männer</AN> kritisieren die Umsetzung. Die politischen Folgen werden unterschiedlich bewertet.","Auf einer öffentlichen Veranstaltung stehen Investitionen und langfristige gesellschaftliche Entwicklungen zur Diskussion. Die <RN>Fachfrauen</RN> unterstützen höhere Investitionen und langfristige Entwicklungen, doch diese <AN>Männer</AN> kritisieren die Umsetzung. Die politischen Folgen werden unterschiedlich bewertet.",0,1024,2,48000,-16,53.0,4.0,132.0,-91.0,41.0,61.0,114.0,experiment,3,odd,531997.652600001,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,531985.841900001,53829.305499999464,588452.565900001,34911.64700000081,,588407.0642999995,565241.8126000011,531985.8820000009,53829.33740000044,531985.6337000001,35854.89159999997,565238.4493000009,Experiment,0,0,0,8,1920,bewertet.,53.0,25.0,197.0
<AN>Frauen</AN>,C6,<RN>Krankenpfleger*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-17.0,115.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,50,0,50,0,0,50,50,50,0,50,0,50.0,-810.0,-270.5,5.0,1003.0,94.85770523304892,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenpfleger*innen</RN> diskutieren über Long Covid und setzen sich für mehr Unterstützung ein, doch diese <AN>Frauen</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,16,right,psycho,178.0,3.0,117.0,3,50,50,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,461.0,178.0,2,0,right,,right,right,right,21124.06290000037,,17914.597400000275,21124.06290000037,True,53.0,3.0,<RN>Krankenpfleger*innen</RN>,455.0,-810.0,-355.0,-56.0,-3.0,2,psycho,3,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Long Covid und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Long Covid und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,132.0,115.0,247.0,61.0,114.0,experiment,3,odd,588864.2636000004,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,588853.1970000004,53829.305499999464,638220.3633999998,34911.64700000081,,638175.2018999996,617050.3883000001,588853.2322999999,53829.33740000044,588853.0142,35854.89159999997,617046.5858999996,Experiment,0,0,0,9,1920,diskutiert.,53.0,25.0,243.0
<AN>Frauen</AN>,C6,<RN>Expert*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-63.0,69.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,geprüft,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,57,0,57,0,0,57,57,57,0,57,0,50.0,-810.0,-270.5,5.0,1052.0,66.44065365723011,Tue Jul 28 13:23:10 2026,The main experiment item,False,"Im Rahmen einer universitären Veranstaltung werden aktuelle Fragestellungen der Rüstungsindustrie behandelt. Die große Mehrheit dieser <RN>Expert*innen</RN> sehen eine stärkere Aufrüstung für Deutschland als notwendig, doch diese Gruppe von <AN>Frauen</AN> kritisiert dessen Finanzierung. Die Auswirkungen der Entscheidung werden noch geprüft.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,10,right,psycho,178.0,3.0,117.0,3,57,57,D:\ET_course_project_gender-bias\experiment\subject-3.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,442.0,178.0,2,0,right,,right,right,right,30045.30220000015,,17914.597400000275,30045.30220000015,True,53.0,3.0,<RN>Expert*innen</RN>,271.0,-651.0,-380.0,-56.0,-3.0,2,psycho,3,"Im Rahmen einer universitären Veranstaltung werden aktuelle Fragestellungen der Rüstungsindustrie behandelt. Die große Mehrheit dieser <RN>Fachleute</RN> sehen eine stärkere Aufrüstung für Deutschland als notwendig, doch diese Gruppe von <AN>Frauen</AN> kritisiert dessen Finanzierung. Die Auswirkungen der Entscheidung werden noch geprüft.","Im Rahmen einer universitären Veranstaltung werden aktuelle Fragestellungen der Rüstungsindustrie behandelt. Die große Mehrheit dieser <RN>Fachleute</RN> sehen eine stärkere Aufrüstung für Deutschland als notwendig, doch diese Gruppe von <AN>Frauen</AN> kritisiert dessen Finanzierung. Die Auswirkungen der Entscheidung werden noch geprüft.",0,1024,2,48000,-16,53.0,4.0,132.0,69.0,201.0,61.0,114.0,experiment,3,odd,638558.7577000005,-810.0,-290.0,,4457.934600000954,4458.342600000833,35859.87100000057,53774.89570000034,638547.4211,53829.305499999464,689924.1175999995,34911.64700000081,,689879.1486999999,659833.2264,638547.4558000006,53829.33740000044,638547.3055000002,35854.89159999997,659830.4640000006,Experiment,0,0,0,10,1920,geprüft.,53.0,25.0,175.0
