AN,Code,RN,acc,accuracy,an_found,an_height,an_line,an_text,an_width,an_x1,an_x2,an_y1,an_y2,average_response_time,avg_rt,background,box_width,canvas_backend,central_fixation,clean_word,clock_backend,color_backend,correct,correct_instruction,correct_question_sketchpad,count_ending_sketchpad,count_experiment,count_eyetracker_calibration,count_instruction,count_instruction_pygaze_log,count_list_filter,count_liste_auswahl,count_logger,count_pygaze_start_recording,count_pygaze_stop_recording,count_question_pygaze_log,count_question_sketchpad,count_sentence_script,count_trial_loop,count_trial_sequence,count_var_init_inline_script,cross_size,cross_x,cross_y,current_line,current_line_width,d,datetime,description,disable_garbage_collection,display_sentence,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,item,key,keyboard_backend,last_line_y,line_height_factor,line_spacing,list,live_row,live_row_trial_loop,logfile,margin,mouse_backend,name,opensesame_codename,opensesame_version,position_x,position_y,psychopy_screen,repeat_cycle,response,response_ending_sketchpad,response_instruction,response_key,response_question_sketchpad,response_time,response_time_ending_sketchpad,response_time_instruction,response_time_question_sketchpad,rn_found,rn_height,rn_line,rn_text,rn_width,rn_x1,rn_x2,rn_y1,rn_y2,round_decimals,sampler_backend,selected_list,sentence,sentence_text,skip_trial,sound_buf_size,sound_channels,sound_freq,sound_sample_size,spill_height,spill_line,spill_width,spill_x1,spill_x2,spill_y1,spill_y2,start,subject_nr,subject_parity,t0,text_start_x,text_start_y,time_ending_sketchpad,time_experiment,time_eyetracker_calibration,time_instruction,time_instruction_pygaze_log,time_list_filter,time_liste_auswahl,time_logger,time_pygaze_start_recording,time_pygaze_stop_recording,time_question_pygaze_log,time_question_sketchpad,time_sentence_script,time_trial_loop,time_trial_sequence,time_var_init_inline_script,timestamp,title,total_correct,total_response_time,total_responses,trial_counter,width,word,word_height,word_spacing,word_width
<AN>Männer</AN>,C3,<RN>Dozentinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-339.0,-204.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,an,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,4,0,4,0,0,4,4,4,0,4,0,50.0,-810.0,-270.5,5.0,795.0,59.445167689224334,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Auf einer schulischen Tagung werden aktuelle Kontroversen rund um Vorlesungsführung und Leistungsbewertung diskutiert. Die <RN>Dozentinnen</RN> fordern erhöhte Leistungsorientierung und strengere Notenvergabe im Lehrplan, doch diese <AN>Männer</AN> stoßen dabei auf Gegendruck von Eltern. Die Debatte über das Thema hält weiter an.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,9,space,psycho,178.0,3.0,117.0,1,4,4,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,69.0,178.0,2,0,space,,space,space,space,19612.139599979855,,28346.318800002337,19612.139599979855,True,53.0,2.0,<RN>Dozentinnen</RN>,249.0,488.0,737.0,-173.0,-120.0,2,psycho,1,"Auf einer schulischen Tagung werden aktuelle Kontroversen rund um Vorlesungsführung und Leistungsbewertung diskutiert. Die <RN>Dozent*innen</RN> fordern erhöhte Leistungsorientierung und strengere Notenvergabe im Lehrplan, doch diese <AN>Männer</AN> stoßen dabei auf Gegendruck von Eltern. Die Debatte über das Thema hält weiter an.","Auf einer schulischen Tagung werden aktuelle Kontroversen rund um Vorlesungsführung und Leistungsbewertung diskutiert. Die <RN>Dozent*innen</RN> fordern erhöhte Leistungsorientierung und strengere Notenvergabe im Lehrplan, doch diese <AN>Männer</AN> stoßen dabei auf Gegendruck von Eltern. Die Debatte über das Thema hält weiter an.",0,1024,2,48000,-16,53.0,4.0,135.0,-204.0,-69.0,61.0,114.0,experiment,14,even,64498.85919998633,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,64481.0989999969,64087.70469998126,101811.06079998426,34861.19489997509,,101756.55139997252,82143.86569999624,64481.12709997804,64087.7389999805,64481.00239998894,35683.55669997982,82140.05749998614,Experiment,0,0,0,1,1920,an.,53.0,25.0,59.0
<AN>Frauen</AN>,C4,<RN>Krankenschwestern</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-131.0,1.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,11,0,11,0,0,11,11,11,0,11,0,50.0,-810.0,-270.5,5.0,1003.0,6.7593147581688955,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Frauen</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,16,space,psycho,178.0,3.0,117.0,1,11,11,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,461.0,178.0,2,0,space,,space,space,space,22276.57449999242,,28346.318800002337,22276.57449999242,True,53.0,2.0,<RN>Krankenschwestern</RN>,386.0,370.0,756.0,-173.0,-120.0,2,psycho,1,"Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Bei einer Informationsveranstaltung im Krankenhaus wird über aktuelle Impfreformen und deren Auswirkungen gesprochen. Die <RN>Krankenschwestern</RN> diskutieren über Langzeitfolgen von Corona und setzen sich für mehr Unterstützung ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,132.0,1.0,133.0,61.0,114.0,experiment,14,even,102277.48739998788,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,102266.77649997872,64087.70469998126,142714.12849999615,34861.19489997509,,142668.61539997626,120391.51069999208,102266.81909998295,64087.7389999805,102266.54509999209,35683.55669997982,120388.0480999942,Experiment,0,0,0,2,1920,diskutiert.,53.0,25.0,243.0
<AN>Männer</AN>,C5,<RN>Arbeitnehmer*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-220.0,-85.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,offen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,18,0,18,0,0,18,18,18,0,18,0,50.0,-810.0,-270.5,5.0,792.0,37.67503379587071,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, aber diese <AN>Männer</AN> wollen auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,5,space,psycho,178.0,3.0,117.0,1,18,18,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,136.0,178.0,2,0,space,,space,space,space,15836.684300011257,,28346.318800002337,15836.684300011257,True,53.0,3.0,<RN>Arbeitnehmer*innen</RN>,412.0,-810.0,-398.0,-56.0,-3.0,2,psycho,1,"Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, aber diese <AN>Männer</AN> wollen auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.","Im Rahmen einer Geschäftsveranstaltung findet derzeit ein Austausch über Arbeitsbedingungen und gesellschaftliche Entwicklungen statt. Die <RN>Arbeitnehmer*innen</RN> erwarten höhere Gehälter und klimatisierte Arbeitsplätze, aber diese <AN>Männer</AN> wollen auch weniger arbeiten. Die Frage nach den Konsequenzen bleibt offen.",0,1024,2,48000,-16,53.0,4.0,135.0,-85.0,50.0,61.0,114.0,experiment,14,even,142912.8596999799,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,142901.22869997867,64087.70469998126,176097.6559999981,34861.19489997509,,176052.59300000034,160215.37189997616,142901.25859997352,64087.7389999805,142901.07429999625,35683.55669997982,160212.17609997257,Experiment,0,0,0,3,1920,offen.,53.0,25.0,129.0
<AN>Frauen</AN>,C4,<RN>Unternehmerinnen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-84.0,48.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,umstritten,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,22,0,22,0,0,22,22,22,0,22,0,50.0,-810.0,-270.5,5.0,1152.0,87.81218322761369,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmerinnen</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Frauen</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,4,space,psycho,178.0,3.0,117.0,1,22,22,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,610.0,178.0,2,0,space,,space,space,space,16812.240700004622,,28346.318800002337,16812.240700004622,True,53.0,3.0,<RN>Unternehmerinnen</RN>,364.0,-810.0,-446.0,-56.0,-3.0,2,psycho,1,"Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmer</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Männer</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.","Bei einem Networking-Event stehen wirtschaftspolitische und gesellschaftliche Fragestellungen im Mittelpunkt der Diskussion. Die <RN>Unternehmer</RN> brauchen weniger bürokratische Hürden und sprechen über Verbesserungen, doch diese <AN>Männer</AN> fordern weitere steuerliche Entlastungen. Die Folgen dieser Positionen bleiben umstritten.",0,1024,2,48000,-16,53.0,4.0,132.0,48.0,180.0,61.0,114.0,experiment,14,even,176221.09909998835,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,176207.31279999018,64087.70469998126,217033.8030999992,34861.19489997509,,216988.8679999858,200175.90279999425,176207.3693999846,64087.7389999805,176207.12419998017,35683.55669997982,200172.11809998844,Experiment,0,0,0,4,1920,umstritten.,53.0,25.0,243.0
<AN>Frauen</AN>,C6,<RN>Arbeitnehmer*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-105.0,27.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Diskussionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,32,0,32,0,0,32,32,32,0,32,0,50.0,-810.0,-270.5,6.0,1543.0,70.25797499501391,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Arbeitnehmer*innen</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,12,space,psycho,295.0,3.0,117.0,1,32,32,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-496.0,295.0,2,0,space,,space,space,space,10683.97390001337,,28346.318800002337,10683.97390001337,True,53.0,3.0,<RN>Arbeitnehmer*innen</RN>,412.0,-810.0,-398.0,-56.0,-3.0,2,psycho,1,"Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Beschäftigten</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.","Auf einer Gewerkschaftsveranstaltung wird derzeit über Löhne, Arbeitsbedingungen und Arbeitnehmerrechte diskutiert. Die <RN>Beschäftigten</RN> fordern bessere Bezahlung und faire Arbeitsbedingungen, doch diese <AN>Frauen</AN> sehen vor allem strukturelle Probleme. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",0,1024,2,48000,-16,53.0,4.0,132.0,27.0,159.0,61.0,114.0,experiment,14,even,217317.92539998423,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,217306.43539997985,64087.70469998126,243369.9118999939,34861.19489997509,,243324.60699998777,232640.14179998776,217306.46529997463,64087.7389999805,217306.2726999924,35683.55669997982,232636.17109999177,Experiment,0,0,0,5,1920,Diskussionen.,53.0,25.0,289.0
<AN>Männer</AN>,C1,<RN>Experten</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-309.0,-174.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,bewertet,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,50,0,50,0,0,50,50,50,0,50,0,50.0,-810.0,-270.5,5.0,528.0,91.01760005625287,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Experten</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,7,space,psycho,178.0,3.0,117.0,1,50,50,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-60.0,178.0,2,0,space,,space,space,space,27500.372099981178,,28346.318800002337,27500.372099981178,True,53.0,3.0,<RN>Experten</RN>,179.0,-810.0,-631.0,-56.0,-3.0,2,psycho,1,"Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.","Beim Sommerfest eines Unternehmens wird über wirtschaftliche Entwicklungen und gesellschaftliche Herausforderungen diskutiert. Die <RN>Fachleute</RN> sehen große Herausforderungen im nächsten Geschäftsjahr, dennoch bleiben diese <AN>Männer</AN> optimistisch. Die unternehmerischen Folgen werden unterschiedlich bewertet.",0,1024,2,48000,-16,53.0,4.0,135.0,-174.0,-39.0,61.0,114.0,experiment,14,even,243869.86179999076,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,243858.92269999025,64087.70469998126,288106.1263999727,34861.19489997509,,288060.86009999854,260559.78219999815,243858.95339999115,64087.7389999805,243858.7356999924,35683.55669997982,260556.1474999995,Experiment,0,0,0,6,1920,bewertet.,53.0,25.0,197.0
<AN>Frauen</AN>,C6,<RN>Lehrer*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-333.0,-201.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,Diskussionen,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,57,0,57,0,0,57,57,57,0,57,0,50.0,-810.0,-270.5,5.0,1004.0,73.9143342255073,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Auf einer Konferenz zu Bildungsfragen wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer*innen</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,6,space,psycho,178.0,3.0,117.0,1,57,57,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,508.0,178.0,2,0,space,,space,space,space,9501.014699984808,,28346.318800002337,9501.014699984808,True,53.0,2.0,<RN>Lehrer*innen</RN>,270.0,-39.0,231.0,-173.0,-120.0,2,psycho,1,"Auf einer Konferenz zu Bildungsfragen wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.","Auf einer Konferenz zu Bildungsfragen wird derzeit über aktuelle schulische Themen gesprochen. Die <RN>Lehrer</RN> sollen mehr auf Disziplin und Konsequenzen im Unterricht setzen, doch aus pädagogischen Gründen lehnen diese <AN>Frauen</AN> die Vorschläge ab. Die kommenden Entwicklungen sind weiterhin Gegenstand von Diskussionen.",0,1024,2,48000,-16,53.0,4.0,132.0,-201.0,-69.0,61.0,114.0,experiment,14,even,288579.64259997243,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,288568.0206999823,64087.70469998126,313666.81179997977,34861.19489997509,,313620.9389999858,304119.34569998994,288568.06069999584,64087.7389999805,288567.78639997356,35683.55669997982,304116.20699998457,Experiment,0,0,0,7,1920,Diskussionen.,53.0,25.0,289.0
<AN>Frauen</AN>,C2,<RN>Pfleger</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-222.0,-90.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,diskutiert,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,66,0,66,0,0,66,66,66,0,66,0,50.0,-810.0,-270.5,6.0,249.0,39.0092123847688,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pfleger</RN> verdienen bessere Arbeitsbedingungen und benötigen langfristig mehr Unterstützung, doch diese <AN>Frauen</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,2,space,psycho,295.0,3.0,117.0,1,66,66,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,-293.0,295.0,2,0,space,,space,space,space,11348.317299998598,,28346.318800002337,11348.317299998598,True,53.0,2.0,<RN>Pfleger</RN>,156.0,581.0,737.0,-173.0,-120.0,2,psycho,1,"Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen langfristig mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.","Im Rahmen einer Gesprächsrunde im Gesundheitswesen wird derzeit über aktuelle gesellschaftliche Herausforderungen diskutiert. Die <RN>Pflegekräfte</RN> verdienen bessere Arbeitsbedingungen und benötigen langfristig mehr Unterstützung, doch diese <AN>Männer</AN> fühlen sich politisch nicht ausreichend unterstützt. Die nächsten Schritte werden derzeit kontrovers diskutiert.",0,1024,2,48000,-16,53.0,4.0,132.0,-90.0,42.0,61.0,114.0,experiment,14,even,314175.5869999761,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,314163.3851999941,64087.70469998126,342810.08569998085,34861.19489997509,,342764.8621999833,331415.8536999894,314163.4122999967,64087.7389999805,314163.2859999954,35683.55669997982,331412.18429998844,Experiment,0,0,0,8,1920,diskutiert.,53.0,25.0,243.0
<AN>Frauen</AN>,C6,<RN>Polizist*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Frauen</AN>,132.0,-202.0,-70.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,verhandelt,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,68,0,68,0,0,68,68,68,0,68,0,50.0,-810.0,-270.5,5.0,1026.0,60.40584091625576,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizist*innen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Frauen</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,18,space,psycho,178.0,3.0,117.0,1,68,68,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,485.0,178.0,2,0,space,,space,space,space,14780.331299989484,,28346.318800002337,14780.331299989484,True,53.0,2.0,<RN>Polizist*innen</RN>,317.0,-13.0,304.0,-173.0,-120.0,2,psycho,1,"Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.","Bei einer öffentlichen Sitzung im Rathaus wird über neue Verkehrsregelungen gesprochen. Die <RN>Polizistinnen</RN> diskutieren laut über mehr Sicherheit im Straßenverkehr und setzen sich für strengere Kontrollen ein, doch diese <AN>Männer</AN> lehnen die Vorschläge ab. Die nächsten Maßnahmen werden derzeit kontrovers verhandelt.",0,1024,2,48000,-16,53.0,4.0,132.0,-70.0,62.0,61.0,114.0,experiment,14,even,342886.08289998956,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,342871.4408999949,64087.70469998126,373266.2182999775,34861.19489997509,,373220.9503999911,358439.8639999854,342871.5045999852,64087.7389999805,342871.0879999853,35683.55669997982,358436.17569998605,Experiment,0,0,0,9,1920,verhandelt.,53.0,25.0,244.0
<AN>Männer</AN>,C5,<RN>Aktivist*innen</RN>,undefined,undefined,True,53.0,4.0,<AN>Männer</AN>,135.0,-201.0,-66.0,61.0,114.0,undefined,undefined,#232323,1620.0,psycho,True,geprüft,psycho,psycho,undefined,undefined,undefined,0,0,0,0,0,74,0,74,0,0,74,74,74,0,74,0,50.0,-810.0,-270.5,5.0,1182.0,58.03316037439284,Thu Aug 13 11:46:46 2026,The main experiment item,False,"Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart und diskutieren faire Lösungsansätze, doch diese <AN>Männer</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.",experiment.osexp,D:\ET_course_project_gender-bias\experiment,False,mono,False,39,no,white,no,yes,1080,11,space,psycho,178.0,3.0,117.0,1,74,74,D:\ET_course_project_gender-bias\experiment\subject-14.csv,150.0,psycho,an_found,Neonatal Nightingale,4.1.14,572.0,178.0,2,0,space,,space,space,space,20052.30440001469,,28346.318800002337,20052.30440001469,True,53.0,2.0,<RN>Aktivist*innen</RN>,320.0,261.0,581.0,-173.0,-120.0,2,psycho,1,"Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.","Auf einer öffentlichen Veranstaltung werden aktuelle wohnungs- und gesellschaftspolitische Themen diskutiert. Die <RN>Aktivist*innen</RN> fordern mehr bezahlbaren Wohnraum in Stuttgart und diskutieren faire Lösungsansätze, doch diese <AN>Frauen</AN> sehen die Verantwortung stärker beim Bund. Die Auswirkungen der Entscheidung werden noch geprüft.",0,1024,2,48000,-16,53.0,4.0,135.0,-66.0,69.0,61.0,114.0,experiment,14,even,373439.73709997954,-810.0,-290.0,,4343.820499983849,4344.13269997458,35689.6988999797,64036.651799979154,373429.123799986,64087.70469998126,412753.5999999964,34861.19489997509,,412708.8003999961,392655.8881999808,373429.1554999945,64087.7389999805,373428.9228999987,35683.55669997982,392652.3802999873,Experiment,0,0,0,10,1920,geprüft.,53.0,25.0,175.0
